ID,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
pekovni01,Jermaine O'Neal,C,33,BOS,25,570,9.4,.468,.000,.258,8.0,19.4,14.0,2.7,0.7,5.8,13.6,13.0,-0.1,1.2,1.1,.091,-5.1,3.4,-1.7,0.0,2012
perkike01,Lamar Odom,SF,32,DAL,50,1027,9.2,.423,.318,.281,4.0,18.7,11.4,12.9,1.0,1.4,11.7,20.1,-0.9,1.2,0.3,.014,-3.6,0.5,-3.1,-0.3,2012
petrojo01,Emeka Okafor,C,29,NOH,27,781,15.1,.539,.000,.346,10.8,21.4,16.2,5.3,1.1,2.8,13.0,17.2,0.8,0.9,1.7,.103,-1.5,0.8,-0.6,0.3,2012
piercpa01,Mehmet Okur,C,32,NJN,17,454,8.4,.460,.518,.036,5.5,15.5,10.4,11.1,1.1,0.8,15.0,16.8,-0.2,0.1,0.0,-0.004,-1.8,-1.3,-3.1,-0.1,2012
pietrmi01,Daniel Orton,PF,21,ORL,16,187,12.7,.549,.033,.833,11.6,12.5,12.0,4.3,2.3,3.8,14.6,12.0,0.2,0.3,0.5,.129,-1.5,2.7,1.2,0.2,2012
pittmde01,Travis Outlaw,SF,27,SAC,39,500,9.6,.428,.343,.263,4.0,9.7,6.7,4.8,1.9,3.1,9.3,18.7,-0.3,0.2,-0.1,-0.008,-3.5,-1.2,-4.7,-0.3,2012
pondequ01,Larry Owens,SF,29,NJN,7,75,5.8,.509,.455,.364,3.0,17.5,10.1,8.1,0.0,1.0,13.6,9.0,0.0,0.0,0.1,.035,-3.8,-1.7,-5.5,-0.1,2012
pricero01,Zaza Pachulia,C,27,ATL,58,1640,14.0,.557,.000,.466,11.1,21.5,16.4,7.4,1.8,1.4,16.5,14.0,2.3,2.8,5.0,.147,-1.0,2.3,1.4,1.4,2012
princta01,Jannero Pargo,PG,32,ATL,50,671,13.6,.539,.545,.079,1.6,11.1,6.4,24.1,1.6,0.2,15.8,21.8,0.6,0.8,1.3,.095,0.8,-1.9,-1.1,0.1,2012
przybjo01,Jeremy Pargo,PG,25,MEM,44,424,4.4,.389,.253,.180,3.2,7.0,5.1,20.2,1.9,0.0,22.1,22.2,-1.1,0.4,-0.8,-0.085,-5.7,-2.0,-7.7,-0.6,2012
radmavl01,Anthony Parker,SF,36,CLE,51,1280,10.9,.523,.423,.172,0.9,11.8,6.1,15.7,1.6,0.4,12.5,14.1,1.0,0.4,1.4,.052,-0.8,-1.1,-2.0,0.0,2012
randoan01,Tony Parker,PG,29,SAS,60,1923,22.0,.539,.069,.319,1.3,8.7,5.1,40.3,1.5,0.2,13.1,27.7,5.5,1.6,7.1,.177,3.2,-1.5,1.7,1.8,2012
randoza01,Chandler Parsons,SF,23,HOU,63,1804,13.3,.513,.324,.142,5.7,13.6,9.6,11.7,2.1,1.2,12.2,16.7,1.6,1.8,3.4,.090,0.5,1.2,1.7,1.7,2012
reddmi01,Patrick Patterson,PF,22,HOU,64,1483,11.5,.457,.006,.112,8.7,13.7,11.2,5.7,1.0,1.8,8.4,17.9,0.5,1.1,1.6,.052,-2.7,-0.2,-2.9,-0.3,2012
redicjj01,Chris Paul,PG,26,LAC,60,2181,27.0,.581,.239,.339,2.3,9.4,5.8,43.8,3.8,0.2,10.8,24.3,10.4,2.3,12.7,.278,8.0,-0.1,7.9,5.4,2012
reidry01,Sasha Pavlovic,SF,28,BOS,45,527,6.7,.456,.453,.063,0.9,14.5,8.0,5.3,2.0,2.2,13.2,13.8,-0.6,1.0,0.4,.039,-4.5,1.9,-2.6,-0.1,2012
richaja01,Nikola Pekovic,C,26,MIN,47,1264,21.4,.607,.000,.412,15.8,14.6,15.2,4.6,1.2,1.8,14.0,21.9,3.6,0.9,4.5,.170,2.1,-0.6,1.5,1.1,2012
richaqu01,Kendrick Perkins,C,27,OKC,65,1744,8.7,.528,.000,.427,8.4,18.8,13.9,6.4,0.7,3.0,27.5,11.1,0.0,2.1,2.0,.056,-2.7,2.1,-0.6,0.6,2012
ridnolu01,Johan Petro,C,26,NJN,59,920,10.3,.452,.004,.142,8.3,20.3,14.1,8.2,1.2,1.9,12.1,15.6,0.1,0.6,0.7,.034,-4.0,-0.3,-4.3,-0.5,2012
robinna01,Paul Pierce,SF,34,BOS,61,2075,19.6,.567,.307,.387,2.2,15.2,9.0,24.3,1.8,1.0,14.2,28.1,3.3,3.7,7.0,.161,3.3,1.1,4.4,3.4,2012
rondora01,Mickael Pietrus,SG,29,BOS,42,921,8.5,.509,.674,.115,2.4,13.7,8.3,4.4,1.2,0.8,10.4,16.5,-0.2,1.4,1.2,.063,-1.4,-0.3,-1.6,0.1,2012
rosede01,Dexter Pittman,C,23,MIA,35,301,10.4,.498,.000,.298,11.1,16.8,14.1,4.9,1.4,2.2,13.8,19.0,0.1,0.5,0.6,.101,-3.4,-0.6,-4.0,-0.2,2012
rubiori01,Quincy Pondexter,SF,23,MEM,64,1002,9.4,.517,.305,.222,6.3,8.5,7.3,4.1,1.4,0.4,10.3,13.2,0.9,0.9,1.7,.082,-1.1,-0.8,-1.9,0.0,2012
rushbr01,A.J. Price,PG,25,IND,44,568,11.5,.454,.506,.201,2.6,9.4,6.0,23.9,1.9,0.3,14.5,17.7,0.2,0.5,0.7,.063,-0.2,-1.7,-1.9,0.0,2012
russewa02,Ronnie Price,PG,28,PHO,36,517,8.4,.465,.338,.192,4.0,8.2,6.1,18.7,3.4,0.4,24.6,16.4,-0.4,0.5,0.1,.008,-2.2,1.2,-1.0,0.1,2012
salmojo01,Tayshaun Prince,SF,31,DET,63,2087,12.8,.470,.130,.144,4.0,12.4,8.0,13.2,0.7,1.2,8.0,20.4,1.2,0.9,2.1,.048,-1.0,-1.3,-2.2,-0.1,2012
samuesa01,Joel Przybilla,C,32,POR,27,449,6.0,.492,.000,.375,7.4,28.9,17.9,1.9,0.5,2.8,28.2,7.9,-0.2,0.5,0.3,.034,-6.1,0.8,-5.3,-0.4,2012
scalabr01,Vladimir Radmanovic,SF,31,ATL,49,755,11.7,.524,.685,.147,5.3,16.8,11.1,10.9,1.5,1.5,14.3,15.2,0.5,1.1,1.6,.103,-0.3,0.6,0.3,0.4,2012
scolalu01,Anthony Randolph,PF,22,MIN,34,517,17.6,.532,.005,.420,9.0,17.5,13.2,6.6,1.3,4.8,14.4,23.8,0.5,0.6,1.1,.099,-2.6,1.0,-1.5,0.1,2012
sefolth01,Zach Randolph,PF,30,MEM,28,735,17.9,.500,.028,.309,12.1,23.9,17.9,11.2,1.5,0.4,11.0,22.4,1.0,1.1,2.1,.135,-0.1,0.1,0.1,0.4,2012
selbyjo01,Michael Redd,SG,32,PHO,51,770,13.9,.511,.367,.308,2.1,9.1,5.6,7.1,0.9,0.0,8.3,26.3,0.6,0.2,0.8,.052,-0.2,-4.0,-4.2,-0.4,2012
serapke01,J.J. Redick,SG,27,ORL,65,1765,15.1,.575,.459,.269,1.2,8.8,4.9,16.2,0.8,0.3,9.4,19.2,4.2,1.0,5.2,.142,2.2,-1.9,0.3,1.0,2012
sessira01,Ryan Reid,PF,25,OKC,5,17,17.6,.800,.000,.000,7.2,6.3,6.7,0.0,0.0,0.0,16.7,16.0,0.0,0.0,0.1,.142,0.5,-6.0,-5.5,0.0,2012
sessira01,Jason Richardson,SG,31,ORL,54,1591,13.3,.502,.465,.116,2.6,11.6,7.0,12.0,1.8,1.1,8.7,20.2,1.2,1.6,2.8,.084,0.6,0.0,0.6,1.0,2012
sessira01,Quentin Richardson,SF,31,ORL,48,866,8.7,.511,.614,.152,2.0,14.6,8.2,7.0,1.7,0.5,12.1,13.0,0.4,0.9,1.3,.070,-1.6,0.4,-1.2,0.2,2012
shumpim01,Luke Ridnour,SG,30,MIN,53,1750,13.6,.530,.276,.216,1.2,7.8,4.5,24.0,1.6,0.7,13.7,17.8,2.4,0.9,3.3,.090,0.9,-0.6,0.3,1.0,2012
silasxa01,Nate Robinson,PG,27,GSW,51,1192,18.0,.534,.374,.233,1.4,8.1,4.8,31.8,2.6,0.1,12.3,23.6,2.4,0.4,2.8,.111,2.9,-2.9,0.0,0.6,2012
simmobo01,Rajon Rondo,PG,25,BOS,53,1957,17.5,.483,.073,.316,3.9,11.2,7.7,52.5,2.6,0.1,22.8,20.7,1.5,3.4,4.9,.121,0.6,0.7,1.3,1.6,2012
singlch01,Derrick Rose,PG,23,CHI,39,1375,23.0,.532,.249,.344,2.1,8.4,5.3,40.3,1.4,1.4,12.9,30.5,4.1,2.0,6.0,.211,5.5,-0.6,4.9,2.4,2012
singlja01,Ricky Rubio,PG,21,MIN,41,1404,14.6,.476,.242,.404,1.6,11.9,6.7,37.4,3.3,0.4,22.2,18.7,0.5,1.5,2.0,.070,-0.2,1.1,0.9,1.0,2012
skinnbr01,Brandon Rush,SF,26,GSW,65,1717,15.2,.628,.467,.175,2.2,14.4,8.3,7.9,1.1,2.6,11.9,15.4,2.9,0.6,3.5,.099,1.1,-0.4,0.7,1.2,2012
sloando01,Walker Russell,PG,29,DET,28,357,7.2,.401,.137,.232,2.3,6.6,4.4,26.0,2.7,0.2,24.0,17.8,-0.6,0.3,-0.4,-0.049,-5.0,-1.8,-6.8,-0.4,2012
sloando01,John Salmons,SF,32,SAC,46,1250,9.0,.471,.325,.130,1.7,10.5,5.9,11.1,1.5,0.4,11.0,14.2,0.3,0.1,0.4,.014,-1.7,-1.2,-2.9,-0.3,2012
sloando01,Samardo Samuels,C,23,CLE,54,825,11.1,.517,.000,.506,8.4,16.8,12.4,4.2,1.3,1.8,16.5,18.4,0.2,0.5,0.7,.039,-4.1,-1.4,-5.4,-0.7,2012
sloando01,Larry Sanders,PF,23,MIL,52,643,13.3,.463,.011,.207,10.3,17.3,13.7,7.8,2.5,8.9,17.6,16.7,-0.3,1.2,1.0,.072,-3.9,5.3,1.5,0.6,2012
smithcr01,Brian Scalabrine,PF,33,CHI,28,122,13.5,.490,.233,.200,7.5,11.7,9.6,18.7,2.2,3.5,21.6,15.5,0.0,0.2,0.3,.108,-2.0,2.9,0.9,0.1,2012
smithgr02,Luis Scola,PF,31,HOU,66,2067,15.4,.526,.003,.223,6.8,17.3,12.0,12.0,0.9,0.9,13.6,24.8,1.8,1.6,3.4,.080,-1.0,-0.4,-1.4,0.3,2012
smithis01,Thabo Sefolosha,SG,27,OKC,42,914,9.8,.584,.458,.277,2.8,12.5,8.0,7.4,2.1,1.4,18.7,10.6,0.8,1.0,1.8,.095,-0.4,1.3,0.9,0.7,2012
smithis01,Josh Selby,PG,20,MEM,28,237,3.3,.403,.208,.194,1.0,6.5,3.7,19.3,1.6,0.0,27.1,20.5,-0.7,0.2,-0.5,-0.105,-7.4,-2.4,-9.8,-0.5,2012
smithjr01,Kevin Seraphin,C,22,WAS,57,1176,15.8,.549,.003,.183,9.8,17.1,13.4,4.8,0.8,5.0,13.8,18.2,1.2,1.1,2.3,.094,-1.8,0.5,-1.3,0.2,2012
smithja02,Ramon Sessions,PG,25,TOT,64,1707,16.7,.535,.172,.439,2.2,12.0,7.1,35.5,1.4,0.1,17.3,21.6,2.9,0.8,3.7,.104,1.0,-2.0,-1.0,0.4,2012
smithje01,Ramon Sessions,PG,25,CLE,41,1006,16.4,.514,.175,.415,2.1,12.7,7.2,37.1,1.4,0.1,16.4,22.4,1.5,0.3,1.8,.085,0.7,-2.5,-1.8,0.1,2012
smithjo03,Ramon Sessions,PG,25,LAL,23,701,17.3,.570,.166,.479,2.3,11.1,6.9,33.1,1.3,0.2,18.8,20.5,1.4,0.5,1.9,.131,1.3,-1.3,0.0,0.3,2012
smithno01,Iman Shumpert,PG,21,NYK,59,1705,10.8,.484,.294,.204,2.8,9.9,6.3,15.6,3.1,0.4,16.0,18.2,-0.1,2.5,2.4,.068,-1.3,1.4,0.1,0.9,2012
speigma01,Xavier Silas,SG,24,PHI,2,39,0.1,.337,.400,.200,5.7,5.7,5.7,11.4,0.0,0.0,15.5,23.3,-0.1,0.0,-0.1,-0.131,-6.8,-3.7,-10.5,-0.1,2012
splitti01,Bobby Simmons,SF,31,LAC,28,418,6.0,.430,.667,.078,4.8,10.9,7.8,3.8,1.9,0.6,9.7,11.4,0.0,0.3,0.3,.029,-2.1,-0.4,-2.5,-0.1,2012
stackje01,Chris Singleton,SF,22,WAS,66,1431,8.3,.462,.407,.141,3.4,15.1,9.2,5.0,2.5,1.6,10.3,11.5,0.1,1.5,1.5,.052,-2.2,1.2,-1.0,0.4,2012
stephla01,James Singleton,PF,30,WAS,12,262,19.6,.600,.120,.200,10.7,24.3,17.4,9.5,1.8,2.3,10.9,15.6,0.7,0.3,1.0,.186,1.3,1.0,2.3,0.3,2012
stevede01,Brian Skinner,C,35,MEM,1,4,-14.6,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,-0.248,-13.2,-2.9,-16.1,0.0,2012
stiemgr01,Donald Sloan,PG,24,TOT,33,669,8.9,.433,.126,.152,3.0,8.6,5.7,26.5,1.0,0.3,18.8,17.6,-0.4,0.1,-0.3,-0.024,-3.5,-2.4,-6.0,-0.7,2012
stoneju01,Donald Sloan,PG,24,ATL,5,20,11.6,.375,.125,.000,5.9,23.3,14.7,41.6,2.7,0.0,20.0,23.5,0.0,0.0,0.0,.012,-3.5,1.5,-2.0,0.0,2012
stoudam01,Donald Sloan,PG,24,NOH,3,41,8.0,.381,.143,.286,5.9,2.9,4.4,32.5,2.7,0.0,24.1,23.9,-0.1,0.0,-0.1,-0.104,-5.1,-2.7,-7.8,-0.1,2012
stuckro01,Donald Sloan,PG,24,CLE,25,608,8.9,.440,.125,.148,2.7,8.6,5.5,25.6,0.9,0.4,18.3,17.0,-0.3,0.0,-0.3,-0.020,-3.4,-2.6,-6.0,-0.6,2012
summeda01,Craig Smith,PF,28,POR,47,464,13.6,.556,.009,.453,8.1,19.8,13.8,6.6,1.8,0.8,14.6,16.2,0.6,0.4,1.0,.105,-2.2,-0.4,-2.6,-0.1,2012
teaguje01,Greg Smith,C,21,HOU,8,69,12.3,.636,.000,.000,8.3,25.5,16.8,2.2,1.5,5.4,8.3,7.9,0.1,0.1,0.2,.165,-2.5,2.6,0.1,0.0,2012
telfase01,Ish Smith,PG,23,TOT,26,234,14.1,.422,.111,.123,3.4,13.9,8.6,29.2,3.4,0.7,13.2,19.6,0.0,0.3,0.3,.062,-2.4,0.7,-1.7,0.0,2012
terryja01,Ish Smith,PG,23,GSW,6,63,16.7,.437,.167,.067,3.6,12.6,8.1,24.2,3.3,0.0,3.1,23.3,0.0,0.0,0.1,.069,0.1,-1.7,-1.6,0.0,2012
thabeha01,Ish Smith,PG,23,ORL,20,171,13.1,.413,.078,.157,3.3,14.4,8.8,31.1,3.5,0.9,18.0,18.2,0.0,0.3,0.2,.060,-3.3,1.6,-1.7,0.0,2012
thabeha01,J.R. Smith,SG,26,NYK,35,967,15.2,.508,.477,.136,3.4,12.9,8.1,15.2,2.9,0.5,9.7,22.0,1.0,1.5,2.5,.122,1.8,0.5,2.3,1.0,2012
thabeha01,Jason Smith,PF,25,NOH,40,947,16.6,.537,.026,.135,9.2,15.3,12.3,6.8,1.2,3.6,9.8,20.4,1.2,1.0,2.2,.110,-0.6,0.5,-0.1,0.5,2012
thomais02,Jerry Smith,PG,24,NJN,5,46,7.8,.250,.429,.000,4.9,13.0,8.8,13.4,5.8,0.0,0.0,13.9,-0.1,0.1,0.0,-0.007,-3.4,1.7,-1.7,0.0,2012
thomaku01,Josh Smith,PF,26,ATL,66,2329,21.1,.499,.099,.292,6.9,24.8,15.9,20.6,2.1,3.8,11.7,28.4,1.9,4.9,6.8,.139,0.3,3.7,4.1,3.5,2012
thomala01,Nolan Smith,PG,23,POR,44,541,7.8,.434,.250,.156,3.6,8.6,6.0,18.2,1.8,0.4,17.9,19.8,-0.6,0.3,-0.3,-0.029,-3.7,-1.7,-5.4,-0.5,2012
thomama01,Marreese Speights,PF,24,MEM,60,1345,14.1,.491,.006,.223,11.3,21.4,16.2,6.0,0.8,1.8,12.1,20.5,0.9,1.7,2.7,.096,-2.4,-0.5,-2.9,-0.3,2012
thomptr02,Tiago Splitter,C,27,SAS,59,1121,20.5,.649,.000,.528,9.7,21.4,15.7,9.2,1.0,3.0,17.1,20.7,3.0,1.6,4.6,.197,1.1,1.4,2.5,1.3,2012
thompja02,Jerry Stackhouse,SF,37,ATL,30,273,11.5,.490,.380,.230,2.6,7.2,4.9,8.3,1.9,0.8,10.6,21.2,0.0,0.3,0.3,.060,-2.3,-2.0,-4.2,-0.2,2012
thompkl01,Lance Stephenson,SG,21,IND,42,442,7.0,.400,.240,.136,3.1,10.4,6.7,16.5,2.5,0.9,21.4,17.3,-0.8,0.5,-0.3,-0.031,-4.4,0.2,-4.2,-0.3,2012
thompmy02,DeShawn Stevenson,SF,30,NJN,51,960,4.3,.413,.843,.093,0.8,11.7,6.1,6.5,1.1,0.3,9.6,9.4,-0.3,0.1,-0.3,-0.014,-3.1,-1.4,-4.5,-0.6,2012
thomptr01,Greg Stiemsma,C,26,BOS,55,766,13.6,.579,.000,.339,7.7,19.0,13.6,5.6,2.6,8.5,19.2,10.8,0.6,2.2,2.7,.170,-3.0,7.5,4.5,1.2,2012
thornma01,Julyan Stone,SG,23,DEN,22,179,13.0,.502,.355,.355,3.4,12.6,8.1,28.3,2.3,2.6,23.5,11.7,0.2,0.2,0.4,.101,-1.1,0.9,-0.2,0.1,2012
tinslja01,Amar'e Stoudemire,PF,29,NYK,47,1543,17.7,.541,.032,.372,7.9,19.8,13.7,6.3,1.3,2.3,12.8,25.4,1.8,2.3,4.1,.128,-1.5,0.1,-1.4,0.2,2012
tollian01,Rodney Stuckey,SG,25,DET,55,1644,17.6,.550,.174,.536,2.7,7.8,5.2,22.7,1.4,0.5,12.6,23.7,3.8,0.7,4.5,.131,2.2,-2.4,-0.2,0.8,2012
turiaro01,DaJuan Summers,SF,24,NOH,15,209,9.0,.493,.246,.138,4.6,8.4,6.6,8.1,1.8,0.0,10.4,17.4,0.1,0.1,0.2,.049,-1.8,-1.7,-3.4,-0.1,2012
turiaro01,Jeff Teague,PG,23,ATL,66,2183,15.8,.551,.222,.275,1.1,7.4,4.3,24.3,2.6,1.3,15.1,19.1,3.0,3.0,6.0,.131,0.7,0.4,1.2,1.7,2012
turiaro01,Sebastian Telfair,PG,26,PHO,60,895,13.2,.495,.307,.196,2.5,8.9,5.7,24.5,2.4,1.0,15.5,22.3,0.4,0.7,1.1,.058,0.0,-0.6,-0.5,0.3,2012
turkohe01,Jason Terry,SG,34,DAL,63,2000,15.7,.540,.440,.134,0.9,7.4,4.2,19.9,1.9,0.4,12.6,23.3,2.0,1.8,3.8,.092,2.0,-1.1,0.9,1.5,2012
turneev01,Hasheem Thabeet,C,24,TOT,20,139,12.4,.587,.000,.952,13.1,22.2,17.6,0.0,0.4,5.5,21.2,12.4,0.1,0.2,0.3,.102,-5.1,-2.1,-7.2,-0.2,2012
tylerje01,Hasheem Thabeet,C,24,HOU,5,23,16.4,1.000,.000,.000,5.0,30.6,17.7,0.0,0.0,6.5,0.0,5.9,0.1,0.0,0.1,.228,-2.0,-1.0,-3.0,0.0,2012
ubileed01,Hasheem Thabeet,C,24,POR,15,116,11.6,.541,.000,1.111,14.8,20.5,17.6,0.0,0.5,5.3,23.0,13.7,0.1,0.1,0.2,.077,-5.7,-2.3,-8.0,-0.2,2012
udohek01,Isaiah Thomas,PG,22,SAC,65,1656,17.6,.574,.384,.324,3.0,8.4,5.6,25.6,1.6,0.4,13.9,19.8,4.2,0.0,4.3,.124,3.2,-2.7,0.5,1.1,2012
udohek01,Kurt Thomas,C,39,POR,53,803,9.5,.483,.000,.127,5.5,22.1,13.7,8.7,1.6,3.0,15.8,11.2,0.2,0.9,1.1,.067,-3.7,2.4,-1.3,0.1,2012
udohek01,Lance Thomas,PF,23,NOH,42,630,10.1,.541,.008,.492,9.4,14.3,11.9,3.0,0.9,0.9,13.5,13.3,0.7,0.4,1.2,.088,-2.5,-1.1,-3.6,-0.3,2012
udrihbe01,Malcolm Thomas,PF,23,SAS,3,15,7.1,.129,.000,.667,7.8,15.0,11.5,8.1,3.4,4.8,0.0,11.8,0.0,0.0,0.0,-0.028,-7.1,5.0,-2.1,0.0,2012
uzohbe01,Tyrus Thomas,PF,25,CHA,54,1013,9.0,.418,.009,.254,5.4,17.7,11.3,6.0,1.9,4.4,12.7,19.0,-1.5,0.8,-0.6,-0.029,-6.2,0.8,-5.4,-0.9,2012
uzohbe01,Trey Thompkins,C,21,LAC,24,119,12.0,.445,.213,.115,4.0,20.2,12.0,4.5,1.4,2.1,8.6,27.2,-0.1,0.1,0.0,.004,-5.5,-3.3,-8.9,-0.2,2012
uzohbe01,Jason Thompson,PF,25,SAC,64,1657,16.4,.558,.005,.409,10.5,19.3,14.7,7.5,1.3,1.9,11.5,15.5,3.1,0.8,3.9,.114,0.1,0.1,0.1,0.9,2012
vasqugr01,Klay Thompson,SG,21,GSW,66,1608,14.9,.545,.373,.127,1.7,9.6,5.7,14.2,1.6,1.0,12.0,24.7,1.4,0.3,1.7,.050,0.9,-2.8,-1.9,0.1,2012
veselja01,Mychel Thompson,SG,23,CLE,5,95,2.2,.375,.458,.000,0.0,6.2,3.0,11.6,1.1,0.8,17.2,13.7,-0.2,0.0,-0.2,-0.079,-5.9,-2.5,-8.3,-0.2,2012
villach01,Tristan Thompson,PF,20,CLE,60,1424,13.3,.469,.005,.434,14.4,16.8,15.5,3.3,1.0,3.3,13.3,19.2,0.3,0.9,1.1,.038,-3.2,-1.0,-4.2,-0.8,2012
vucevni01,Marcus Thornton,SG,24,SAC,51,1780,17.4,.544,.386,.203,4.9,6.7,5.8,9.4,2.0,0.5,8.8,23.4,3.7,0.1,3.8,.103,3.4,-2.5,1.0,1.3,2012
wadedw01,Jamaal Tinsley,PG,33,UTA,37,507,10.9,.461,.262,.121,1.3,8.9,5.1,36.3,1.8,1.3,25.9,17.8,-0.2,0.3,0.1,.006,-2.6,-2.2,-4.8,-0.4,2012
wafervo01,Anthony Tolliver,SF,26,MIN,51,882,8.3,.504,.555,.302,6.2,13.0,9.6,3.8,1.0,1.5,14.5,12.2,0.3,0.6,0.9,.049,-1.7,0.2,-1.5,0.1,2012
walkebi01,Ronny Turiaf,C,29,TOT,17,279,12.3,.597,.030,.667,8.9,20.6,14.8,5.1,2.6,4.9,24.7,9.4,0.2,0.6,0.8,.137,-2.4,3.9,1.4,0.2,2012
walkeke02,Ronny Turiaf,C,29,WAS,4,58,10.8,1.000,.000,.000,1.9,21.6,11.7,12.2,5.4,4.0,66.7,6.9,-0.1,0.1,0.1,.057,-4.0,6.2,2.3,0.1,2012
walljo01,Ronny Turiaf,C,29,MIA,13,221,12.6,.567,.033,.733,10.7,20.3,15.7,3.3,1.9,5.1,16.8,10.0,0.3,0.5,0.7,.158,-2.0,3.3,1.2,0.2,2012
wallabe01,Hedo Turkoglu,SF,32,ORL,53,1653,11.7,.528,.512,.188,1.7,12.4,7.0,24.1,1.5,0.8,20.6,19.5,0.6,1.5,2.1,.060,0.0,0.1,0.1,0.9,2012
wallage01,Evan Turner,SF,23,PHI,65,1713,12.6,.478,.083,.183,1.7,22.8,12.2,16.9,1.2,0.9,14.1,20.3,-0.6,3.0,2.4,.068,-3.3,1.5,-1.8,0.1,2012
wallage01,Jeremy Tyler,C,20,GSW,42,568,10.4,.442,.005,.249,10.8,17.1,14.0,4.5,1.5,2.7,13.4,21.8,-0.5,0.4,-0.2,-0.014,-5.3,-1.6,-7.0,-0.7,2012
wallage01,Edwin Ubiles,SF,25,WAS,4,52,7.3,.362,.278,.167,4.3,17.5,10.9,2.9,1.0,1.5,4.9,17.5,-0.1,0.0,0.0,-0.026,-6.0,-2.8,-8.8,-0.1,2012
waltolu01,Ekpe Udoh,C,24,TOT,61,1290,12.5,.493,.007,.386,8.6,13.5,11.0,6.4,1.6,6.0,13.3,14.0,0.9,1.2,2.1,.077,-2.6,2.8,0.2,0.7,2012
waltolu01,Ekpe Udoh,C,24,GSW,38,827,11.5,.493,.000,.346,8.0,12.2,10.1,5.5,1.6,6.0,14.1,13.8,0.3,0.6,0.9,.054,-3.0,2.5,-0.5,0.3,2012
waltolu01,Ekpe Udoh,C,24,MIL,23,463,14.3,.492,.018,.455,9.7,15.9,12.7,8.1,1.7,6.0,12.0,14.3,0.5,0.6,1.1,.119,-1.9,3.4,1.5,0.4,2012
warriha01,Beno Udrih,SG,29,MIL,59,1080,13.1,.488,.178,.166,2.6,8.0,5.2,32.2,1.8,0.1,17.8,17.7,0.8,0.6,1.4,.061,-1.1,-2.4,-3.5,-0.4,2012
watkida01,Ben Uzoh,PG,23,TOT,18,370,10.9,.377,.010,.192,6.0,15.1,10.6,26.8,2.5,0.7,15.0,16.1,-0.2,0.4,0.2,.032,-2.8,1.6,-1.2,0.1,2012
watsocj01,Ben Uzoh,PG,23,CLE,2,13,21.0,.400,.000,.000,16.9,18.2,17.5,27.8,4.0,0.0,0.0,17.3,0.0,0.0,0.0,.161,2.8,1.6,4.5,0.0,2012
watsoea01,Ben Uzoh,PG,23,TOR,16,357,10.5,.376,.011,.202,5.6,15.0,10.3,26.7,2.4,0.7,15.7,16.0,-0.2,0.4,0.2,.027,-3.0,1.6,-1.4,0.1,2012
webstma02,Anderson Varejao,C,29,CLE,25,785,18.9,.542,.018,.288,15.2,26.8,20.8,9.7,2.3,1.6,15.2,16.9,1.2,0.9,2.1,.131,0.4,1.7,2.1,0.8,2012
westda01,Greivis Vasquez,SG,25,NOH,66,1706,14.2,.513,.258,.224,1.6,10.3,6.0,35.7,1.9,0.4,20.5,20.0,1.0,1.3,2.3,.064,-0.1,-1.5,-1.6,0.2,2012
westde01,Jan Vesely,PF,21,WAS,57,1078,11.5,.544,.005,.284,10.5,15.6,13.0,6.7,1.9,2.3,19.7,12.7,0.7,1.0,1.7,.076,-1.6,1.4,-0.2,0.5,2012
westbru01,Charlie Villanueva,PF,27,DET,13,180,16.2,.484,.495,.077,5.8,26.8,15.9,6.4,2.1,2.2,6.9,26.0,0.1,0.3,0.4,.096,-0.2,-2.3,-2.5,0.0,2012
whitedj01,Nikola Vucevic,C,21,PHI,51,812,14.3,.462,.027,.117,12.0,21.7,16.8,6.2,1.3,3.1,9.7,19.6,0.2,1.6,1.8,.109,-3.2,1.1,-2.1,0.0,2012
whiteha01,Dwyane Wade,SG,30,MIA,49,1625,26.3,.559,.067,.355,5.6,11.6,8.7,27.3,2.7,3.1,11.8,31.3,4.8,2.9,7.7,.227,4.5,1.8,6.3,3.4,2012
wilkida02,Von Wafer,SG,26,ORL,33,469,11.4,.537,.248,.344,1.5,9.7,5.5,11.0,1.1,0.5,16.2,21.6,0.1,0.3,0.4,.042,-2.8,-1.9,-4.6,-0.3,2012
willide01,Henry Walker,SG,24,NYK,32,620,8.2,.526,.661,.117,1.7,13.4,7.5,9.4,1.6,0.9,16.3,15.5,0.1,0.8,0.9,.067,-1.3,0.1,-1.3,0.1,2012
willide02,Kemba Walker,PG,21,CHA,66,1792,14.9,.464,.295,.278,1.9,13.5,7.5,30.2,1.8,0.8,12.1,25.2,-0.2,0.5,0.3,.009,0.6,-1.8,-1.2,0.3,2012
williel01,John Wall,PG,21,WAS,66,2386,17.7,.502,.047,.450,2.2,12.0,7.1,36.9,2.1,1.8,19.2,24.9,1.7,1.9,3.5,.071,0.5,0.1,0.6,1.6,2012
willijo03,Ben Wallace,C,37,DET,62,980,10.7,.398,.047,.547,9.6,23.7,16.4,6.4,2.6,4.1,24.2,6.6,-0.1,1.6,1.4,.070,-3.7,4.5,0.8,0.7,2012
